Grant.Status,Sponsor.Code,Grant.Category.Code,Contract.Value.Band...see.note.A,RFCD.Code.1,RFCD.Percentage.1,RFCD.Code.2,RFCD.Percentage.2,RFCD.Code.3,RFCD.Percentage.3,RFCD.Code.4,RFCD.Percentage.4,RFCD.Code.5,RFCD.Percentage.5,SEO.Code.1,SEO.Percentage.1,SEO.Code.2,SEO.Percentage.2,SEO.Code.3,SEO.Percentage.3,SEO.Code.4,SEO.Percentage.4,SEO.Code.5,SEO.Percentage.5,Person.ID.1,Role.1,Year.of.Birth.1,Country.of.Birth.1,Home.Language.1,Dept.No..1,Faculty.No..1,With.PHD.1,No..of.Years.in.Uni.at.Time.of.Grant.1,Number.of.Successful.Grant.1,Number.of.Unsuccessful.Grant.1,A..1,A.1,B.1,C.1
1,21A,50A,A ,420305.0,40.0,379902.0,40.0,420399.0,20.0,0.0,0.0,0.0,0.0,750901.0,70.0,750203.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,862167.0,CHIEF_INVESTIGATOR,1970.0,,,653.0,7.0,,Less than 0,1.0,0.0,0.0,0.0,0.0,1.0
0,24D,30B,,270603.0,40.0,320603.0,30.0,321026.0,30.0,0.0,0.0,0.0,0.0,730106.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1797.0,CHIEF_INVESTIGATOR,1960.0,North America,,2678.0,25.0,Yes ,>5 to 10,2.0,7.0,0.0,8.0,4.0,0.0
1,4D,10A,,270304.0,40.0,270103.0,40.0,270804.0,20.0,0.0,0.0,0.0,0.0,730101.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32892.0,CHIEF_INVESTIGATOR,1975.0,Australia,,3028.0,31.0,Yes ,>=0 to 5,1.0,0.0,4.0,1.0,0.0,0.0
0,12D,30B,,320305.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730112.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63757.0,CHIEF_INVESTIGATOR,1960.0,Great Britain,,2553.0,25.0,Yes ,>10 to 15,0.0,1.0,3.0,4.0,0.0,2.0
1,4D,10A,D ,321204.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730211.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301472.0,CHIEF_INVESTIGATOR,1950.0,Australia,,2533.0,25.0,Yes ,>=0 to 5,7.0,5.0,9.0,44.0,59.0,15.0
0,2B,10A,,260102.0,90.0,260106.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,780104.0,90.0,640103.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,19897.0,CHIEF_INVESTIGATOR,1970.0,Australia,,3123.0,31.0,,Less than 0,1.0,1.0,1.0,12.0,1.0,0.0
1,2B,10A,D ,270104.0,50.0,270199.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,780105.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537.0,CHIEF_INVESTIGATOR,1965.0,Australia,,2653.0,25.0,Yes ,>10 to 15,2.0,0.0,14.0,11.0,14.0,3.0
1,4D,20C,,321029.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730109.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69212.0,CHIEF_INVESTIGATOR,1940.0,Australia,,2778.0,25.0,,more than 15,0.0,1.0,0.0,1.0,5.0,0.0
1,2B,10A,,249901.0,40.0,250302.0,30.0,270104.0,30.0,0.0,0.0,0.0,0.0,780105.0,40.0,780102.0,30.0,780103.0,30.0,0.0,0.0,0.0,0.0,67742.0,CHIEF_INVESTIGATOR,1965.0,,,,,,,0.0,0.0,6.0,2.0,6.0,0.0
0,205A,30B,A ,270603.0,50.0,321004.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,730106.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1797.0,CHIEF_INVESTIGATOR,1960.0,North America,,2678.0,25.0,Yes ,>5 to 10,4.0,10.0,0.0,9.0,7.0,0.0
0,4D,10A,,320701.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730106.0,70.0,730104.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,105342.0,CHIEF_INVESTIGATOR,1965.0,Australia,,2678.0,25.0,Yes ,>=0 to 5,2.0,4.0,2.0,4.0,8.0,2.0
1,21A,50A,A ,321204.0,40.0,321208.0,40.0,321399.0,20.0,0.0,0.0,0.0,0.0,730211.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76237.0,CHIEF_INVESTIGATOR,1960.0,Great Britain,English,2923.0,25.0,Yes ,>10 to 15,3.0,3.0,2.0,5.0,6.0,2.0
0,2B,10A,,270102.0,50.0,270105.0,30.0,270199.0,20.0,0.0,0.0,0.0,0.0,770403.0,60.0,770101.0,20.0,710599.0,20.0,0.0,0.0,0.0,0.0,636347.0,CHIEF_INVESTIGATOR,1975.0,,,3028.0,31.0,,,0.0,1.0,0.0,1.0,0.0,0.0
0,2B,10A,,270708.0,40.0,270703.0,30.0,280210.0,30.0,0.0,0.0,0.0,0.0,770404.0,40.0,779904.0,30.0,779903.0,30.0,0.0,0.0,0.0,0.0,81117.0,CHIEF_INVESTIGATOR,1950.0,Great Britain,English,2253.0,19.0,,Less than 0,1.0,5.0,10.0,22.0,15.0,4.0
0,4D,10A,,320704.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,50.0,780105.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,659757.0,CHIEF_INVESTIGATOR,1960.0,Australia,,2668.0,25.0,Yes ,>=0 to 5,2.0,6.0,11.0,3.0,1.0,0.0
0,2B,10A,,321402.0,40.0,329999.0,40.0,299999.0,20.0,0.0,0.0,0.0,0.0,730114.0,40.0,730199.0,40.0,671699.0,20.0,0.0,0.0,0.0,0.0,75412.0,CHIEF_INVESTIGATOR,1950.0,Western Europe,,2103.0,19.0,Yes ,more than 15,0.0,3.0,0.0,4.0,3.0,0.0
1,,,C ,280204.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610104.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39562.0,CHIEF_INVESTIGATOR,1945.0,Great Britain,,2153.0,19.0,Yes ,>=0 to 5,1.0,0.0,3.0,3.0,4.0,0.0
1,222B,30C,A ,380199.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780107.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28797.0,CHIEF_INVESTIGATOR,1970.0,Australia,,2768.0,25.0,Yes ,>=0 to 5,6.0,8.0,0.0,0.0,0.0,1.0
0,59C,20C,A ,310101.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680201.0,50.0,680401.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,5927.0,CHIEF_INVESTIGATOR,1965.0,Australia,,3508.0,4.0,Yes ,>5 to 10,0.0,1.0,0.0,0.0,0.0,0.0
0,33A,20C,,300104.0,50.0,300305.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,620204.0,50.0,770802.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,20472.0,CHIEF_INVESTIGATOR,1970.0,Australia,,1038.0,1.0,,Less than 0,0.0,1.0,0.0,1.0,0.0,0.0
1,40D,10B,,321206.0,40.0,321003.0,30.0,320602.0,30.0,0.0,0.0,0.0,0.0,730106.0,50.0,730213.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1797.0,CHIEF_INVESTIGATOR,1960.0,North America,,2678.0,25.0,Yes ,>5 to 10,3.0,7.0,0.0,9.0,7.0,0.0
1,2B,10A,C ,390303.0,50.0,390102.0,30.0,390305.0,20.0,0.0,0.0,0.0,0.0,750599.0,40.0,750401.0,30.0,750306.0,30.0,0.0,0.0,0.0,0.0,76777.0,CHIEF_INVESTIGATOR,1970.0,Australia,,3658.0,22.0,Yes ,>=0 to 5,1.0,0.0,3.0,2.0,6.0,1.0
1,,,C ,320702.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9067.0,CHIEF_INVESTIGATOR,1960.0,Australia,,2538.0,25.0,Yes ,more than 15,3.0,4.0,10.0,15.0,4.0,3.0
1,4D,20C,A ,320702.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80437.0,CHIEF_INVESTIGATOR,1955.0,Australia,English,2578.0,25.0,Yes ,>10 to 15,0.0,0.0,2.0,4.0,4.0,3.0
1,21A,50A,A ,390106.0,50.0,390103.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,750599.0,50.0,750601.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,175512.0,CHIEF_INVESTIGATOR,1975.0,Australia,,3658.0,22.0,,>=0 to 5,1.0,0.0,3.0,3.0,2.0,0.0
0,4D,10A,,320403.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730101.0,30.0,730104.0,50.0,670403.0,10.0,670402.0,10.0,0.0,0.0,28502.0,CHIEF_INVESTIGATOR,1970.0,New Zealand,,2603.0,25.0,Yes ,>5 to 10,3.0,6.0,13.0,11.0,6.0,2.0
1,6B,30B,A ,270199.0,50.0,320602.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,730105.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66887.0,CHIEF_INVESTIGATOR,1955.0,Australia,,2813.0,25.0,,Less than 0,3.0,13.0,0.0,9.0,2.0,0.0
1,21A,50A,A ,321204.0,60.0,321208.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,730211.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124477.0,CHIEF_INVESTIGATOR,1955.0,Australia,,2543.0,25.0,Yes ,>=0 to 5,1.0,0.0,2.0,0.0,3.0,4.0
1,,,,,,,,,,,,,,,,,,,,,,,,67007.0,CHIEF_INVESTIGATOR,1965.0,Australia,,2778.0,25.0,Yes ,>5 to 10,1.0,0.0,0.0,1.0,0.0,2.0
0,4D,10A,,270103.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868722.0,CHIEF_INVESTIGATOR,1965.0,Australia,,,,Yes ,,0.0,2.0,4.0,8.0,7.0,0.0
1,97A,30B,A ,321003.0,40.0,321004.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,730105.0,60.0,730106.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,877722.0,CHIEF_INVESTIGATOR,1975.0,,,,,,,2.0,5.0,0.0,0.0,0.0,1.0
1,,,A ,339999.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,740301.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41012.0,CHIEF_INVESTIGATOR,1955.0,Australia,,2298.0,46.0,Yes ,Less than 0,0.0,0.0,0.0,0.0,2.0,0.0
1,2B,10A,D ,430104.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750604.0,40.0,750902.0,40.0,751004.0,20.0,0.0,0.0,0.0,0.0,63117.0,CHIEF_INVESTIGATOR,1955.0,Australia,,653.0,7.0,Yes ,>10 to 15,1.0,0.0,0.0,0.0,4.0,2.0
0,4D,10A,,321029.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730109.0,70.0,730113.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,28832.0,CHIEF_INVESTIGATOR,1950.0,,,2728.0,25.0,,Less than 0,0.0,0.0,1.0,2.0,1.0,0.0
1,282B,10A,A ,300506.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670503.0,50.0,671705.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,146827.0,CHIEF_INVESTIGATOR,1980.0,Australia,,1258.0,34.0,Yes ,>=0 to 5,1.0,0.0,0.0,2.0,1.0,0.0
1,2B,10A,D ,230117.0,50.0,280301.0,25.0,280302.0,25.0,0.0,0.0,0.0,0.0,660403.0,40.0,690401.0,40.0,690301.0,20.0,0.0,0.0,0.0,0.0,1617.0,CHIEF_INVESTIGATOR,1965.0,Australia,,3098.0,31.0,,Less than 0,0.0,0.0,0.0,5.0,4.0,2.0
0,2B,10A,,410101.0,70.0,430108.0,20.0,400302.0,10.0,0.0,0.0,0.0,0.0,750201.0,70.0,750802.0,20.0,750902.0,10.0,0.0,0.0,0.0,0.0,67182.0,CHIEF_INVESTIGATOR,1940.0,Australia,,3708.0,10.0,,Less than 0,0.0,2.0,0.0,3.0,2.0,2.0
1,,,,330109.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,740301.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10867.0,CHIEF_INVESTIGATOR,1960.0,Australia,,2298.0,46.0,,>5 to 10,0.0,0.0,0.0,0.0,0.0,3.0
1,4D,10A,D ,270106.0,40.0,270105.0,30.0,270103.0,30.0,0.0,0.0,0.0,0.0,730108.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33752.0,CHIEF_INVESTIGATOR,1960.0,Australia,,2578.0,25.0,,>5 to 10,1.0,0.0,1.0,0.0,0.0,0.0
0,21A,50A,A ,380107.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730211.0,25.0,750307.0,25.0,750310.0,25.0,750312.0,25.0,0.0,0.0,15242.0,CHIEF_INVESTIGATOR,1980.0,Asia Pacific,,2533.0,25.0,Yes ,>=0 to 5,0.0,1.0,0.0,0.0,0.0,0.0
0,2B,10A,,300204.0,50.0,270305.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,620104.0,50.0,620105.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,79802.0,CHIEF_INVESTIGATOR,1950.0,Australia,,3028.0,31.0,Yes ,more than 15,3.0,2.0,2.0,16.0,17.0,5.0
0,2B,10A,,230202.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780101.0,60.0,700302.0,20.0,671712.0,20.0,0.0,0.0,0.0,0.0,31067.0,CHIEF_INVESTIGATOR,1960.0,Great Britain,,3098.0,31.0,Yes ,>5 to 10,0.0,2.0,4.0,7.0,4.0,3.0
0,4D,20C,,321299.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730306.0,60.0,730218.0,20.0,730219.0,20.0,0.0,0.0,0.0,0.0,8772.0,CHIEF_INVESTIGATOR,1965.0,Australia,,2763.0,25.0,,Less than 0,4.0,3.0,4.0,6.0,4.0,2.0
1,,,,,,,,,,,,,,,,,,,,,,,,80232.0,CHIEF_INVESTIGATOR,1960.0,Australia,,3198.0,31.0,Yes ,more than 15,0.0,0.0,10.0,7.0,36.0,3.0
0,86B,30B,A ,300803.0,50.0,300805.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,770506.0,50.0,620209.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,12282.0,PRINCIPAL_SUPERVISOR,1965.0,,,,,,,0.0,0.0,0.0,0.0,1.0,3.0
0,149A,30B,B ,321208.0,30.0,321204.0,40.0,321004.0,30.0,0.0,0.0,0.0,0.0,730211.0,60.0,730105.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,342122.0,CHIEF_INVESTIGATOR,1965.0,Australia,,2543.0,25.0,Yes ,>=0 to 5,4.0,2.0,0.0,4.0,24.0,6.0
0,2B,10A,,270603.0,50.0,270604.0,30.0,300406.0,20.0,0.0,0.0,0.0,0.0,780105.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72532.0,CHIEF_INVESTIGATOR,1955.0,Great Britain,English,3268.0,31.0,Yes ,>10 to 15,0.0,1.0,4.0,23.0,3.0,2.0
0,2B,10A,,270307.0,60.0,270301.0,30.0,270308.0,10.0,0.0,0.0,0.0,0.0,780105.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11427.0,CHIEF_INVESTIGATOR,1960.0,New Zealand,,2628.0,25.0,,Less than 0,0.0,2.0,11.0,2.0,10.0,0.0
0,172D,30B,B ,321099.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730199.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88557.0,CHIEF_INVESTIGATOR,1975.0,Australia,,,,,,2.0,1.0,0.0,1.0,1.0,0.0
0,1A,10B,,300204.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630202.0,40.0,630501.0,40.0,630104.0,20.0,0.0,0.0,0.0,0.0,889127.0,CHIEF_INVESTIGATOR,1970.0,,,3258.0,31.0,Yes ,Less than 0,0.0,1.0,0.0,0.0,0.0,0.0
0,137A,20C,,291599.0,60.0,270199.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,730114.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348432.0,CHIEF_INVESTIGATOR,1970.0,Western Europe,,2103.0,19.0,,,0.0,1.0,6.0,2.0,1.0,0.0
1,60D,30D,C ,,,,,,,,,,,,,,,,,,,,,75972.0,CHIEF_INVESTIGATOR,1960.0,Australia,,2603.0,25.0,Yes ,>=0 to 5,1.0,0.0,5.0,3.0,4.0,4.0
0,2B,10A,,379999.0,40.0,370107.0,30.0,370602.0,30.0,0.0,0.0,0.0,0.0,750103.0,40.0,759999.0,30.0,760104.0,30.0,0.0,0.0,0.0,0.0,67787.0,CHIEF_INVESTIGATOR,1945.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
1,4D,10A,C ,320502.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730102.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74822.0,CHIEF_INVESTIGATOR,1950.0,Australia,,2668.0,25.0,Yes ,>10 to 15,4.0,2.0,5.0,0.0,2.0,0.0
1,148D,30B,A ,321004.0,40.0,320603.0,30.0,321013.0,30.0,0.0,0.0,0.0,0.0,730118.0,40.0,730105.0,40.0,730202.0,20.0,0.0,0.0,0.0,0.0,67657.0,CHIEF_INVESTIGATOR,1965.0,Australia,English,2713.0,25.0,Yes ,>5 to 10,2.0,5.0,2.0,8.0,1.0,3.0
1,280D,30B,A ,320799.0,50.0,270106.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755517.0,CHIEF_INVESTIGATOR,1975.0,Western Europe,Other,2538.0,25.0,Yes ,>=0 to 5,1.0,0.0,3.0,2.0,1.0,0.0
1,2B,10A,D ,280103.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700201.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35547.0,CHIEF_INVESTIGATOR,1960.0,Asia Pacific,,2163.0,19.0,Yes ,>=0 to 5,0.0,2.0,0.0,1.0,2.0,0.0
1,2B,10A,E ,330109.0,60.0,330108.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,740501.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11507.0,CHIEF_INVESTIGATOR,1945.0,Australia,,2298.0,46.0,Yes ,>5 to 10,1.0,0.0,0.0,2.0,3.0,4.0
0,34B,30C,,,,,,,,,,,,,,,,,,,,,,64777.0,CHIEF_INVESTIGATOR,1940.0,Australia,,2813.0,25.0,,more than 15,0.0,2.0,2.0,9.0,8.0,5.0
0,169A,20C,A ,410301.0,50.0,240201.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,750703.0,50.0,751003.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,23912.0,CHIEF_INVESTIGATOR,1965.0,Australia,,528.0,7.0,,,0.0,2.0,0.0,0.0,2.0,3.0
1,21A,50A,A ,270103.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730106.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,906612.0,CHIEF_INVESTIGATOR,1975.0,Asia Pacific,,2603.0,25.0,Yes ,>=0 to 5,2.0,0.0,0.0,1.0,2.0,0.0
0,4D,10A,,321027.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730110.0,90.0,780105.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,77067.0,CHIEF_INVESTIGATOR,1970.0,Australia,English,2668.0,25.0,Yes ,>5 to 10,2.0,4.0,8.0,5.0,7.0,0.0
1,21A,50A,A ,240202.0,50.0,240402.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,780102.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,976532.0,CHIEF_INVESTIGATOR,1980.0,Australia,,3198.0,31.0,Yes ,,2.0,0.0,1.0,0.0,0.0,0.0
0,24D,30B,,320799.0,20.0,370103.0,40.0,370302.0,40.0,0.0,0.0,0.0,0.0,759999.0,10.0,750307.0,60.0,750306.0,30.0,0.0,0.0,0.0,0.0,9067.0,CHIEF_INVESTIGATOR,1960.0,Australia,,2538.0,25.0,Yes ,more than 15,3.0,3.0,6.0,12.0,2.0,2.0
0,21A,50A,A ,,,,,,,,,,,,,,,,,,,,,147717.0,CHIEF_INVESTIGATOR,1965.0,Great Britain,,2668.0,25.0,Yes ,>=0 to 5,0.0,2.0,2.0,1.0,0.0,0.0
0,4D,10A,,321021.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730211.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,804952.0,CHIEF_INVESTIGATOR,1960.0,Australia,,2533.0,25.0,Yes ,>=0 to 5,0.0,0.0,5.0,9.0,5.0,0.0
1,,,A ,230117.0,50.0,230118.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,690199.0,50.0,710699.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,31067.0,CHIEF_INVESTIGATOR,1960.0,Great Britain,,3098.0,31.0,Yes ,>5 to 10,0.0,1.0,4.0,7.0,4.0,3.0
1,29A,10B,A ,320602.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730105.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72037.0,CHIEF_INVESTIGATOR,1970.0,Australia,,2713.0,25.0,Yes ,>5 to 10,2.0,4.0,5.0,5.0,6.0,0.0
1,,,,,,,,,,,,,,,,,,,,,,,,93647.0,CHIEF_INVESTIGATOR,1960.0,Australia,,2548.0,25.0,Yes ,>=0 to 5,0.0,0.0,0.0,1.0,13.0,1.0
1,2B,10A,F ,430101.0,50.0,310105.0,40.0,310102.0,10.0,0.0,0.0,0.0,0.0,750901.0,50.0,750801.0,30.0,750308.0,20.0,0.0,0.0,0.0,0.0,129752.0,CHIEF_INVESTIGATOR,1965.0,Australia,,3508.0,4.0,Yes ,>=0 to 5,1.0,0.0,0.0,5.0,0.0,0.0
1,4D,20C,A ,321012.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730115.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68817.0,CHIEF_INVESTIGATOR,1955.0,Australia,,2713.0,25.0,Yes ,>10 to 15,0.0,2.0,3.0,10.0,9.0,1.0
0,21A,50A,A ,230119.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780101.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69457.0,CHIEF_INVESTIGATOR,1960.0,Australia,,2153.0,19.0,Yes ,>10 to 15,0.0,2.0,3.0,1.0,0.0,2.0
0,4D,20C,A ,270603.0,50.0,321004.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,730106.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1797.0,CHIEF_INVESTIGATOR,1960.0,North America,,2678.0,25.0,Yes ,>5 to 10,2.0,7.0,0.0,8.0,4.0,0.0
0,2B,10A,,260102.0,50.0,260108.0,30.0,260109.0,20.0,0.0,0.0,0.0,0.0,640199.0,70.0,780104.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,612.0,DELEGATED_RESEARCHER,1960.0,Australia,,3123.0,31.0,Yes ,>10 to 15,1.0,3.0,10.0,9.0,5.0,0.0
1,4D,10A,G ,320202.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730102.0,60.0,730108.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,13817.0,CHIEF_INVESTIGATOR,1965.0,Australia,,3258.0,31.0,,>5 to 10,1.0,0.0,2.0,2.0,4.0,0.0
1,,,A ,,,,,,,,,,,,,,,,,,,,,36472.0,CHIEF_INVESTIGATOR,1955.0,Australia,,828.0,7.0,,>5 to 10,1.0,0.0,0.0,1.0,1.0,0.0
0,229A,30C,A ,270599.0,50.0,300508.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,780105.0,50.0,780199.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,69517.0,PRINCIPAL_SUPERVISOR,1950.0,Australia,English,1258.0,34.0,Yes ,more than 15,0.0,1.0,7.0,4.0,9.0,37.0
0,21A,50A,A ,320702.0,50.0,270105.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,492977.0,CHIEF_INVESTIGATOR,1975.0,Asia Pacific,,2498.0,25.0,,,0.0,1.0,0.0,0.0,0.0,0.0
0,2B,10A,,270707.0,70.0,270504.0,20.0,270799.0,10.0,0.0,0.0,0.0,0.0,780105.0,80.0,770504.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,108502.0,CHIEF_INVESTIGATOR,1975.0,Australia,,3268.0,31.0,Yes ,>=0 to 5,0.0,1.0,0.0,0.0,0.0,0.0
0,150B,30B,A ,440104.0,50.0,380107.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,750403.0,50.0,730211.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,43597.0,CHIEF_INVESTIGATOR,1965.0,South Africa,,803.0,7.0,,Less than 0,0.0,1.0,5.0,13.0,5.0,4.0
1,2B,10A,D ,270707.0,70.0,270504.0,20.0,270799.0,10.0,0.0,0.0,0.0,0.0,780105.0,80.0,770504.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,71727.0,CHIEF_INVESTIGATOR,1955.0,Great Britain,English,3268.0,31.0,Yes ,more than 15,2.0,2.0,7.0,20.0,29.0,5.0
0,2B,10A,,270603.0,60.0,270604.0,30.0,320603.0,10.0,0.0,0.0,0.0,0.0,770903.0,50.0,730115.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,73402.0,CHIEF_INVESTIGATOR,1965.0,Great Britain,,3268.0,31.0,Yes ,>10 to 15,5.0,7.0,4.0,13.0,5.0,1.0
1,63C,20A,B ,321206.0,34.0,321212.0,33.0,321214.0,33.0,0.0,0.0,0.0,0.0,730301.0,40.0,730306.0,40.0,730307.0,20.0,0.0,0.0,0.0,0.0,79632.0,CHIEF_INVESTIGATOR,1945.0,Australia,,2523.0,25.0,Yes ,more than 15,1.0,1.0,1.0,3.0,5.0,2.0
1,2B,10A,G ,260301.0,70.0,260102.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,640103.0,50.0,640105.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,35562.0,CHIEF_INVESTIGATOR,1960.0,Australia,,3123.0,31.0,Yes ,>5 to 10,0.0,3.0,7.0,4.0,10.0,5.0
