product_class_id	product_id	brand_name	product_name	SKU	SRP	gross_weight	net_weight	recyclable_package	low_fat	units_per_case	cases_per_pallet	shelf_width	shelf_height	shelf_depth
94	654	Bravo	Bravo Large Canned Shrimp	64337161183	2.17	10.8	7.8	FALSE	FALSE	29	7	13.8	16.7	3.85
95	655	Bravo	Bravo Fancy Canned Anchovies	87772898077	2.31	8.33	5.32	FALSE	TRUE	5	11	15	8.05	8.9
96	656	Bravo	Bravo Fancy Canned Clams	34303050637	3.85	20.4	17.3	TRUE	FALSE	16	6	8.12	13.6	6.99
97	657	Bravo	Bravo Fancy Canned Oysters	50878683924	2.12	19.8	18.7	FALSE	TRUE	2	6	6.03	14.9	11.5
98	658	Bravo	Bravo Fancy Canned Sardines	56646602749	2.68	6.44	5.44	TRUE	FALSE	28	5	9.18	9.84	12.6
58	659	Bravo	Bravo Rice Soup	18557872176	3.21	15.8	14.8	TRUE	TRUE	1	10	18.6	11.8	19.1
3	660	Applause	Applause Canned Mixed Fruit	48180714249	2.8	6.96	3.96	TRUE	TRUE	2	7	5.24	15.9	3.76
3	661	Applause	Applause Canned Peaches	69329749941	2.34	19	17	FALSE	FALSE	20	6	9.29	20.4	14.3
89	662	Prelude	Prelude Rosy Sunglasses	13573201298	2.3	21.5	19.5	TRUE	FALSE	29	9	14.2	4.22	5.44
103	663	Akron	Akron Eyeglass Screwdriver	93960003256	1.76	11.4	10.3	TRUE	FALSE	19	11	15.8	4.7	18.4
102	664	Akron	Akron City Map	73539090752	1.74	8.24	6.23	FALSE	FALSE	18	12	19.9	10	19.4
15	665	Gorilla	Gorilla Low Fat Cottage Cheese	33163658976	1.57	8.79	6.78	FALSE	FALSE	21	8	20.3	17.8	19.3
14	666	Gorilla	Gorilla Low Fat Sour Cream	95882642865	0.89	14.5	12.5	FALSE	TRUE	19	7	10.1	17.4	16.9
14	667	Gorilla	Gorilla Sour Cream	90842847228	2.66	21.2	20.2	TRUE	FALSE	5	11	15.8	7.02	16.7
11	668	Gorilla	Gorilla Jack Cheese	32799597382	3.93	21.9	18.8	TRUE	FALSE	27	14	19.8	11.7	5.87
11	669	Gorilla	Gorilla Muenster Cheese	51878396868	1.8	19.4	18.3	TRUE	TRUE	3	8	11.5	15.3	18.4
11	670	Gorilla	Gorilla String Cheese	29170783162	1.79	18.2	15.2	TRUE	TRUE	14	6	8.36	13.2	3.16
11	671	Gorilla	Gorilla Low Fat String Cheese	76508650183	2.93	20.8	19.7	TRUE	TRUE	29	7	11.6	17	19.2
11	672	Gorilla	Gorilla Havarti Cheese	23038802742	3.34	13.3	10.3	TRUE	TRUE	20	8	16.5	16.8	10.9
11	673	Gorilla	Gorilla Head Cheese	15712305903	2.74	18.2	17.2	FALSE	FALSE	13	7	11.6	19.6	16.3
11	674	Gorilla	Gorilla Cheese Spread	21480224728	3.18	21.1	20.1	TRUE	TRUE	30	9	10	7.9	4.79
11	675	Gorilla	Gorilla Sharp Cheddar Cheese	97293624281	3.59	13.1	10.1	TRUE	TRUE	24	13	22.6	16.5	9.17
11	676	Gorilla	Gorilla Mild Cheddar Cheese	72299309372	3.29	8.86	6.85	TRUE	TRUE	5	10	22	8.7	14.9
15	677	Gorilla	Gorilla Large Curd Cottage Cheese	93448345065	2.96	8.58	6.57	TRUE	FALSE	16	5	10.1	14.2	7.27
76	678	Gorilla	Gorilla 2% Milk	68670495152	3.69	14.3	13.3	TRUE	FALSE	3	14	21.1	7.13	14.8
76	679	Gorilla	Gorilla Buttermilk	59057297110	1.49	20.3	17.2	TRUE	FALSE	31	12	9.6	6.43	13
76	680	Gorilla	Gorilla Chocolate Milk	62538514733	1.47	13.4	10.3	TRUE	FALSE	3	12	15.2	22.6	15.1
76	681	Gorilla	Gorilla 1% Milk	22163082957	2.3	9.43	8.43	TRUE	FALSE	20	11	13	5.66	6.42
76	682	Gorilla	Gorilla Whole Milk	60979936718	0.61	10.4	7.39	TRUE	FALSE	14	9	16.2	16.8	21.1
6	683	Gorilla	Gorilla Strawberry Yogurt	79842271208	2.16	8.58	5.57	TRUE	FALSE	20	9	7.16	21.1	6.7
6	684	Gorilla	Gorilla Blueberry Yogurt	21799021363	0.68	9.71	7.71	TRUE	TRUE	18	12	16.7	7.13	13.1
81	685	Cutting Edge	Cutting Edge Chicken Hot Dogs	75996991991	1.53	18.2	17.2	FALSE	TRUE	9	7	20.1	15.7	4.84
91	686	Cutting Edge	Cutting Edge Pimento Loaf	53289378285	1.82	12.5	9.5	TRUE	FALSE	34	10	4.1	5.65	8.5
91	687	Cutting Edge	Cutting Edge Beef Bologna	65508074164	0.97	7.67	4.67	FALSE	FALSE	35	13	3.52	7.82	4.38
91	688	Cutting Edge	Cutting Edge Low Fat Bologna	12038226723	2.37	12.9	11.8	FALSE	TRUE	13	9	22.3	18.4	19.6
81	689	Cutting Edge	Cutting Edge Turkey Hot Dogs	94711729884	1.76	21.9	19.8	TRUE	FALSE	7	12	8.13	12.6	16.2
81	690	Cutting Edge	Cutting Edge Foot-Long Hot Dogs	10479648709	1.44	6.68	5.67	FALSE	TRUE	34	8	22.4	20.7	17.8
16	691	Cutting Edge	Cutting Edge Low Fat Cole Slaw	86293048262	2.85	9.66	6.65	FALSE	FALSE	34	14	19.7	15.7	16.3
16	692	Cutting Edge	Cutting Edge Cole Slaw	37396603226	1.55	6.19	4.19	TRUE	TRUE	23	9	6.78	16.9	14.1
77	693	Cutting Edge	Cutting Edge Roasted Chicken	82447769045	1.99	15.6	14.6	FALSE	TRUE	25	6	14.9	16.7	15.5
8	694	Cutting Edge	Cutting Edge Corned Beef	92789090275	2.95	11.2	9.19	FALSE	TRUE	29	11	5.75	5.61	3.81
8	695	Cutting Edge	Cutting Edge Sliced Turkey	83175892233	3.52	12.9	9.89	TRUE	TRUE	3	13	14.3	12.6	7.68
8	696	Cutting Edge	Cutting Edge Sliced Ham	75176396965	0.72	19.6	17.6	TRUE	TRUE	24	9	20	22.2	7.48
16	697	Cutting Edge	Cutting Edge Potato Salad	34800965189	1.33	8.47	7.47	TRUE	TRUE	35	8	5.31	19.5	10.3
8	698	Cutting Edge	Cutting Edge Sliced Chicken	73617818951	2.33	6.86	4.86	TRUE	TRUE	28	9	21	18.6	12.6
66	699	Jumbo	Jumbo Small Brown Eggs	92480153441	1.42	21.7	19.7	FALSE	TRUE	4	7	17.8	16.6	17.3
66	700	Jumbo	Jumbo Large Brown Eggs	10534773468	2.68	7.38	5.38	TRUE	FALSE	2	11	17.1	4.83	3.73
66	701	Jumbo	Jumbo Small Eggs	88634874224	0.75	8.94	6.93	FALSE	FALSE	23	11	8.51	5.22	12.6
66	702	Jumbo	Jumbo Large Eggs	65927260518	3.84	21.9	18.8	FALSE	TRUE	29	13	6.16	13	5.41
66	703	Jumbo	Jumbo Egg Substitute	23265127539	2.97	7.62	5.61	TRUE	FALSE	3	13	15.5	15.6	9.28
34	704	Imagine	Imagine Low Fat Waffles	90773978829	1.63	8.41	7.4	TRUE	FALSE	1	12	9.62	14.8	15.9
110	705	Imagine	Imagine Orange Popsicles	83447481989	0.88	12.2	9.19	FALSE	FALSE	30	12	11.5	12	9.09
100	706	Imagine	Imagine Frozen Chicken Breast	89215400815	3.46	11	8	FALSE	TRUE	24	9	15.6	22	11.7
29	707	Imagine	Imagine Frozen Pancakes	51126670241	1.87	16.7	14.7	TRUE	TRUE	10	8	6.58	14.9	19.3
63	708	Imagine	Imagine Low Fat French Fries	26132355332	3.68	9.79	8.78	TRUE	TRUE	33	9	22	5.8	3.43
64	709	Imagine	Imagine Frozen Sausage Pizza	47281391024	0.57	16.9	14.8	TRUE	TRUE	16	5	18.5	15.4	10.5
34	710	Imagine	Imagine Blueberry Waffles	81524842381	1.19	15.3	13.3	TRUE	FALSE	1	10	3.07	22.2	7.96
63	711	Imagine	Imagine Fajita French Fries	71911644339	2.89	13.8	10.8	TRUE	FALSE	3	9	15.9	3.56	7.83
34	712	Imagine	Imagine Waffles	75392861962	3.87	7.2	4.19	TRUE	FALSE	27	10	15.3	11.1	16.7
64	713	Imagine	Imagine Frozen Pepperoni Pizza	23800389170	3.46	11	9	FALSE	TRUE	25	8	8.89	18.4	4.83
64	714	Imagine	Imagine Frozen Cheese Pizza	62617242932	2.7	16.2	15.2	TRUE	FALSE	33	7	8.67	13.5	15
64	715	Imagine	Imagine Frozen Mushroom Pizza	81479577422	1.55	6.88	4.88	TRUE	TRUE	24	13	4.45	17.6	12.3
34	716	Imagine	Imagine Apple Cinnamon Waffles	89534197449	1.81	6.27	5.26	FALSE	FALSE	3	6	12	15.6	4.45
60	717	Imagine	Imagine Frozen Carrots	77634298205	3.92	15.2	12.1	TRUE	TRUE	20	6	17.4	12	11
10	718	Imagine	Imagine Turkey TV Dinner	54926684498	2.32	15	13	TRUE	TRUE	13	10	8.79	17.8	12.9
10	719	Imagine	Imagine Chicken TV Dinner	12264551520	2.45	14.4	13.3	TRUE	TRUE	32	5	6.51	10.3	22.5
10	720	Imagine	Imagine Beef TV Dinner	48794704079	0.86	9.18	7.18	FALSE	TRUE	10	13	12.7	16.8	16
28	721	Imagine	Imagine Pancake Mix	41468207240	2.26	14.8	11.8	TRUE	FALSE	20	11	15.1	10.9	3.57
110	722	Imagine	Imagine Grape Popsicles	10648906826	2.83	20.2	18.2	FALSE	TRUE	27	8	12.6	19.3	13.8
63	723	Imagine	Imagine Home Style French Fries	62560176253	0.51	17.6	14.6	TRUE	TRUE	30	6	22.6	18.3	13.9
110	724	Imagine	Imagine Lime Popsicles	37565861344	2.94	19.3	17.2	FALSE	FALSE	34	6	21.1	10.9	20.3
9	725	Imagine	Imagine Ice Cream	58714897036	1.49	7.33	5.32	FALSE	FALSE	4	14	21.9	14.8	3.48
9	726	Imagine	Imagine Ice Cream Sandwich	92958348393	3.21	8.47	6.47	FALSE	TRUE	5	9	20.1	19.6	10
60	727	Imagine	Imagine Frozen Cauliflower	83345150351	1.91	21	19	TRUE	TRUE	8	8	6.41	20.8	10.4
60	728	Imagine	Imagine Frozen Broccoli	86826367974	1.89	17.1	15.1	FALSE	TRUE	26	10	19.4	6.38	8.54
60	729	Imagine	Imagine Frozen Corn	22548806071	1.72	17.7	15.7	TRUE	TRUE	4	12	17.2	7.89	12.5
60	730	Imagine	Imagine Frozen Peas	85267789959	1.72	9.39	7.39	TRUE	TRUE	30	11	5.75	10.9	17.1
9	731	Imagine	Imagine Popsicles	92913083434	3.81	13.7	10.6	FALSE	FALSE	9	11	9.89	4.82	20.1
100	732	Imagine	Imagine Frozen Chicken Thighs	10967703461	0.91	9.91	7.9	TRUE	FALSE	9	7	21.8	17	8.21
100	733	Imagine	Imagine Frozen Chicken Wings	89067804217	1.95	16.6	13.6	TRUE	TRUE	2	11	15.5	3.33	20.5
110	734	Imagine	Imagine Lemon Popsicles	66360190510	0.63	19.1	16.1	FALSE	FALSE	10	14	20.5	7.11	11.5
78	735	Consolidated	Consolidated Silky Smooth Hair Conditioner	89795927405	1.47	6.51	4.51	FALSE	FALSE	13	8	17.4	5.13	15.3
39	736	Consolidated	Consolidated Tartar Control Toothpaste	60228210091	2.13	10.1	7.1	FALSE	FALSE	23	10	15.7	5.38	19.1
39	737	Consolidated	Consolidated Whitening Toothpast	52901713252	1.28	11.6	9.6	TRUE	FALSE	2	8	20.9	4.36	8.75
39	738	Consolidated	Consolidated Toothpaste	58669632077	1.85	7.12	4.11	TRUE	FALSE	34	8	16.7	19.5	5.17
39	739	Consolidated	Consolidated Deodorant	51295928359	2.38	10.7	8.69	TRUE	FALSE	2	6	14.9	19.8	9.03
79	740	Consolidated	Consolidated Conditioning Shampoo	26301613450	1.97	12.5	10.5	FALSE	FALSE	13	12	5.15	8.87	13.4
79	741	Consolidated	Consolidated Extra Moisture Shampoo	47450649142	0.73	16.2	14.2	FALSE	FALSE	4	8	3.44	9.12	17.3
88	742	Consolidated	Consolidated Angled Toothbrush	81694100499	2.47	11.7	10.6	FALSE	FALSE	14	10	19.2	4.35	13.7
79	743	Consolidated	Consolidated Apricot Shampoo	72080902457	0.96	9.42	7.42	TRUE	FALSE	27	8	19	15.3	19.3
70	744	Consolidated	Consolidated Childrens Aspirin	75562120079	3.91	13	11	TRUE	FALSE	1	9	17.3	15.6	3.21
70	745	Consolidated	Consolidated Buffered Aspirin	11284558176	0.85	8.57	6.56	TRUE	FALSE	27	5	13.1	10.8	19.6
71	746	Consolidated	Consolidated 200 MG Ibuprofen	74003542065	3.98	10	8	TRUE	FALSE	12	7	18.3	9.84	9.2
72	747	Consolidated	Consolidated 200 MG Acetominifen	92865876555	1.83	13.6	11.6	TRUE	FALSE	15	5	16.6	10	13
73	748	Consolidated	Consolidated HCL Nasal Spray	65801325440	2.2	9.19	6.18	TRUE	FALSE	6	10	12.4	5.32	9.48
73	749	Consolidated	Consolidated Dishwasher Detergent	53901426196	2.67	12.8	10.8	TRUE	FALSE	16	12	10.6	5.58	13.3
75	750	Consolidated	Consolidated Multi-Symptom Cold Remedy	31193812489	1.95	15.5	12.5	FALSE	FALSE	29	10	15.8	4.73	22.3
75	751	Consolidated	Consolidated Childrens Cold Remedy	54629549384	2.19	11	9	FALSE	FALSE	26	10	11.6	19.9	18.7
74	752	Consolidated	Consolidated Laundry Detergent	91159701943	0.85	14.7	12.6	FALSE	FALSE	29	8	9.9	20.2	22.6
74	753	Consolidated	Consolidated Mint Mouthwash	17735335230	1.89	16.5	13.5	TRUE	FALSE	5	14	20	9.24	7.08
80	754	Cormorant	Cormorant 60 Watt Lightbulb	23503254055	2.57	12	9	TRUE	FALSE	31	10	15.8	4.47	3.51
56	755	Cormorant	Cormorant Plastic Forks	75414523482	2.98	15.6	13.6	TRUE	FALSE	6	12	14.1	4.72	7.36
56	756	Cormorant	Cormorant Plastic Spoons	15301037430	2.68	17.1	16.1	TRUE	FALSE	19	9	19.3	3.7	16.9
56	757	Cormorant	Cormorant Plastic Knives	36450073122	1.47	20.7	18.7	FALSE	FALSE	29	11	17.6	3.95	20.7
101	758	Cormorant	Cormorant C-Size Batteries	70693524479	3.19	17.5	14.5	TRUE	FALSE	19	7	13.3	19.3	16.6
80	759	Cormorant	Cormorant 100 Watt Lightbulb	61080326437	1.89	18	16	FALSE	FALSE	22	11	14.4	22.7	16.5
101	760	Cormorant	Cormorant AAA-Size Batteries	40659413933	1.87	21.7	18.7	FALSE	FALSE	25	9	12.7	22.9	20.3
55	761	Cormorant	Cormorant Paper Plates	90283982157	1.7	18.1	16.1	FALSE	FALSE	4	7	12.6	13.8	6.53
55	762	Cormorant	Cormorant Paper Cups	63002966046	3.7	21.8	18.7	FALSE	FALSE	36	6	10.9	14	10.3
80	763	Cormorant	Cormorant 75 Watt Lightbulb	57963170409	2.55	6.32	5.32	TRUE	FALSE	5	14	12	17.4	10.2
22	764	Cormorant	Cormorant Toilet Bowl Cleaner	89919920563	3.81	15.9	13.8	FALSE	FALSE	32	7	8.31	19	4.2
22	765	Cormorant	Cormorant Counter Cleaner	18998720049	1.92	19.6	16.6	FALSE	FALSE	36	6	6.6	19.2	8.06
22	766	Cormorant	Cormorant Glass Cleaner	20193236470	0.62	20.1	18.1	TRUE	FALSE	3	9	7.71	22.6	7.91
80	767	Cormorant	Cormorant 25 Watt Lightbulb	43628973364	1.45	16.9	15.8	TRUE	FALSE	2	8	12.5	3.52	8.92
101	768	Cormorant	Cormorant AA-Size Batteries	80159125924	2.76	20.5	18.5	FALSE	FALSE	12	9	10.8	3.77	12.7
101	769	Cormorant	Cormorant D-Size Batteries	96734759211	0.59	21	20	FALSE	FALSE	9	9	11.9	7.13	12.6
18	770	Cormorant	Cormorant Paper Towels	12502678036	1.83	8.73	6.72	FALSE	FALSE	18	11	10.2	7.38	16.4
18	771	Cormorant	Cormorant Soft Napkins	64413947463	1.12	21.1	20.1	TRUE	FALSE	26	5	10.1	18.2	22.6
18	772	Cormorant	Cormorant Scented Tissue	39419632554	1.94	6.95	4.94	TRUE	FALSE	28	9	11.1	21.7	21.9
18	773	Cormorant	Cormorant Toilet Paper	26240512728	0.71	10.6	7.6	TRUE	FALSE	32	7	9.45	22	5.8
18	774	Cormorant	Cormorant Tissues	60483964085	2.45	6.11	4.11	TRUE	FALSE	29	7	5.25	17.2	22.2
18	775	Cormorant	Cormorant Scented Toilet Tissue	50870766043	0.95	20.7	19.7	TRUE	FALSE	7	13	18.2	9.38	22.6
20	776	Cormorant	Cormorant Room Freshener	30449853539	3.89	6.21	4.21	TRUE	FALSE	17	6	3.41	8.36	12.2
40	777	Cormorant	Cormorant Frying Pan	80074421763	3.72	17.7	15.7	TRUE	FALSE	8	11	19.2	3.59	8.64
87	778	Cormorant	Cormorant Copper Cleaner	52793405652	2.72	21.3	19.2	TRUE	FALSE	18	13	17.5	3.84	12.5
47	779	Cormorant	Cormorant Bees Wax Candles	47753610014	1.81	8.09	5.09	FALSE	FALSE	30	11	22.6	3	21.5
87	780	Cormorant	Cormorant Silver Cleaner	79710360169	2.84	19.5	18.5	FALSE	FALSE	21	7	18.4	18.2	17.9
86	781	Cormorant	Cormorant Copper Pot Scrubber	43908330798	3.95	7.24	5.23	FALSE	FALSE	31	9	16.7	18.4	21.8
85	782	Cormorant	Cormorant Economy Toilet Brush	99983676075	2.34	9.02	7.02	TRUE	FALSE	36	11	6.86	7.5	6.25
41	783	Cormorant	Cormorant Scissors	33419412970	2.47	12.6	11.6	TRUE	FALSE	10	13	5.15	7.76	10.1
42	784	Cormorant	Cormorant Large Sponge	69949565529	0.52	8.17	7.17	TRUE	FALSE	1	9	20.9	22.9	6.53
41	785	Cormorant	Cormorant Screw Driver	86525198817	2.28	9.63	8.63	TRUE	FALSE	21	10	6.13	21.9	16
65	786	Footnote	Footnote Extra Lean Hamburger	92293117642	0.97	13.2	11.1	FALSE	FALSE	25	9	4.42	22.2	19.9
65	787	Footnote	Footnote Seasoned Hamburger	54204387068	1.49	13	11	FALSE	TRUE	32	11	7.55	7	11.7
104	788	Excel	Excel Monthly Sports Magazine	29210072159	0.55	21	19	FALSE	FALSE	24	8	9.98	21.1	18.6
108	789	Excel	Excel Monthly Auto Magazine	50359107851	3.62	19.7	18.7	TRUE	FALSE	12	7	21.4	22.1	19
107	790	Excel	Excel Monthly Computer Magazine	84602559208	0.77	12.4	9.39	TRUE	FALSE	28	8	3.61	19.4	6.37
105	791	Excel	Excel Monthly Home Magazine	62304272055	2.15	8.39	6.39	FALSE	FALSE	16	7	22.9	13.6	17.6
106	792	Excel	Excel Monthly Fashion Magazine	41883359551	2.13	7.1	5.09	TRUE	FALSE	13	6	14.4	14.6	18
61	793	Ebony	Ebony Summer Squash	91507927775	2.85	12	11	FALSE	FALSE	26	11	16.7	11.3	6.94
61	794	Ebony	Ebony Corn on the Cob	64226911664	1.2	7.26	6.26	FALSE	TRUE	21	6	5.14	14.6	10.3
61	795	Ebony	Ebony Asparagus	59187116026	0.96	21.6	20.6	FALSE	TRUE	12	11	20.6	20.3	20.1
61	796	Ebony	Ebony Sweet Peas	91143866181	1.32	6.29	5.28	TRUE	TRUE	28	5	16.5	8.45	16.8
61	797	Ebony	Ebony New Potatos	55341836810	2.19	7.96	4.96	TRUE	TRUE	8	8	5.76	22.1	5.72
61	798	Ebony	Ebony Beets	32634223103	2.71	14.6	11.6	FALSE	TRUE	6	5	9.78	11.7	10.5
61	799	Ebony	Ebony Prepared Salad	79972090125	2.84	20.8	18.7	TRUE	FALSE	30	12	3.16	10.2	22.9
61	800	Ebony	Ebony Onions	81383071541	3.26	11.5	9.5	TRUE	TRUE	16	11	7.37	8.78	22.7
61	801	Ebony	Ebony Green Pepper	74056574702	2.65	10.8	8.8	FALSE	FALSE	21	6	17.6	15.7	22.2
61	802	Ebony	Ebony Shitake Mushrooms	79824493527	2.99	12.4	10.3	TRUE	TRUE	30	13	18.2	6.14	13.6
61	803	Ebony	Ebony Lettuce	65637893080	3.51	21.4	19.3	FALSE	TRUE	18	13	4.15	9.25	5.21
61	804	Ebony	Ebony Elephant Garlic	40643578171	2.21	7.48	4.48	FALSE	FALSE	6	7	6.92	16.3	6.44
61	805	Ebony	Ebony Red Pepper	61792613863	2.88	16.9	13.8	FALSE	TRUE	14	9	14.3	20.5	7.88
61	806	Ebony	Ebony Garlic	72133935093	2.6	8.1	6.1	TRUE	FALSE	32	13	21.1	13.5	7.53
61	807	Ebony	Ebony Potatos	62520737051	1.41	21.1	20.1	FALSE	FALSE	33	13	8.7	6.98	22.8
61	808	Ebony	Ebony Cauliflower	30882783532	1.39	19.4	17.3	TRUE	FALSE	6	9	14.1	18.2	15.2
61	809	Ebony	Ebony Tomatos	80507351756	1.22	18.7	16.7	TRUE	TRUE	4	7	5.12	20.7	14.7
61	810	Ebony	Ebony Mushrooms	29324205517	0.57	21.7	19.7	TRUE	FALSE	22	13	12.5	10.1	10.6
61	811	Ebony	Ebony Baby Onion	48186540007	2.97	17.4	15.3	TRUE	FALSE	26	14	11.3	15.6	11.3
61	812	Ebony	Ebony Dried Mushrooms	80143290162	3.34	20.9	18.8	TRUE	FALSE	28	11	21	21.7	17.1
61	813	Ebony	Ebony Fresh Lima Beans	44341260790	1.45	14.3	11.3	TRUE	FALSE	30	8	9.16	21.5	18.6
61	814	Ebony	Ebony Squash	21633647084	1.73	18.7	16.7	FALSE	FALSE	3	9	21.5	21	9.13
99	815	Ebony	Ebony Limes	68971514105	0.92	11.7	9.69	FALSE	FALSE	8	7	8.6	17.4	10.7
67	816	Ebony	Ebony Firm Tofu	15501666665	2.29	17.3	15.2	TRUE	TRUE	4	10	21.1	6.01	15.7
1	817	Ebony	Ebony Almonds	98175169825	1.68	17.2	14.2	TRUE	TRUE	8	6	21	15.1	15.1
99	818	Ebony	Ebony Macintosh Apples	68560245633	1.35	21.5	19.5	TRUE	FALSE	34	11	15.2	3.51	15.6
99	819	Ebony	Ebony Golden Delcious Apples	54373645186	2.77	18.5	16.5	TRUE	FALSE	10	13	3.95	10.2	20.9
99	820	Ebony	Ebony Red Delcious Apples	95477200150	0.7	7.36	5.36	FALSE	FALSE	2	13	20.4	15.3	11.3
99	821	Ebony	Ebony Lemons	50528365969	1.91	7.65	5.65	TRUE	FALSE	28	14	22.7	10	15.6
99	822	Ebony	Ebony Fancy Plums	60869687199	1.86	18.4	17.3	FALSE	TRUE	9	6	7.27	16.6	14.1
99	823	Ebony	Ebony Plums	51256489157	3.43	7.28	6.28	TRUE	TRUE	25	13	13.8	16.1	22
99	824	Ebony	Ebony Peaches	54737706780	2.11	19.3	16.2	TRUE	TRUE	9	5	4.02	19.1	20.5
61	825	Ebony	Ebony Broccoli	14362275004	2.83	20	18	TRUE	TRUE	31	6	8.76	19.4	9.7
99	826	Ebony	Ebony Mandarin Oranges	41962087750	1.83	9.79	7.78	TRUE	FALSE	29	11	9.83	6.84	14.7
1	827	Ebony	Ebony Mixed Nuts	60824422240	0.95	8.29	7.28	TRUE	FALSE	20	6	22.3	10.3	4.66
1	828	Ebony	Ebony Canned Peanuts	68879042267	1.29	19.4	17.3	FALSE	TRUE	32	8	10.9	22.4	3.04
61	829	Ebony	Ebony Sweet Onion	56979143023	2.17	15.6	14.6	FALSE	TRUE	21	7	12.8	20.2	13.6
99	830	Ebony	Ebony Cantelope	34271529316	2.45	8.11	7.1	FALSE	FALSE	9	8	18.8	17.8	12.7
99	831	Ebony	Ebony Honey Dew	81609396338	1.58	8.79	6.78	FALSE	TRUE	2	8	4.84	20.4	6.91
99	832	Ebony	Ebony Fuji Apples	28139548897	3.24	15	13	FALSE	FALSE	32	13	7.02	11.1	11.8
1	833	Ebony	Ebony Walnuts	20813052058	2.39	18.8	16.7	FALSE	FALSE	25	10	9.68	3.9	5.01
99	834	Ebony	Ebony Oranges	26580970883	2.96	9.96	7.96	FALSE	TRUE	32	5	17.5	10.2	14.6
99	835	Ebony	Ebony Tangerines	78492240309	3.49	13.4	12.3	FALSE	FALSE	17	13	16.1	17.4	7.97
1	836	Ebony	Ebony Party Nuts	84476624131	1.18	20.9	17.8	TRUE	TRUE	8	9	6.3	20.4	7.49
24	837	Curlew	Curlew Lox	15625659823	1.62	8.97	6.97	FALSE	FALSE	19	13	6.38	8.74	10.6
2	838	Curlew	Curlew Scallops	49869111180	2.58	6.87	3.86	FALSE	TRUE	4	10	20.4	17.8	8.06
45	839	Nationeel	Nationeel Low Fat Cookies	40255913138	0.66	14.4	11.3	FALSE	FALSE	2	7	20.6	15.3	5.07
12	840	Nationeel	Nationeel BBQ Potato Chips	43737130761	1.37	17	16	TRUE	FALSE	34	8	4.38	16.8	11.1
12	841	Nationeel	Nationeel Corn Chips	93361698985	1.85	10.4	7.39	TRUE	TRUE	18	6	12.1	18.9	22.6
12	842	Nationeel	Nationeel Low Fat BBQ Chips	42178552746	3.2	18.9	16.8	TRUE	FALSE	33	10	6.91	4.21	16.8
45	843	Nationeel	Nationeel Sugar Cookies	61040887236	2.94	8.24	6.23	TRUE	FALSE	22	6	14.3	18.1	9.56
45	844	Nationeel	Nationeel Chocolate Chip Cookies	69095507264	3.31	17.1	14.1	TRUE	FALSE	22	10	11.3	20.1	13.6
45	845	Nationeel	Nationeel Fudge Cookies	45978567004	1.42	7.31	5.3	TRUE	TRUE	8	7	16.1	19.8	5.99
45	846	Nationeel	Nationeel Fudge Brownies	23270953297	1.71	16.3	13.2	FALSE	FALSE	31	9	11.8	19.6	5.07
12	847	Nationeel	Nationeel Potato Chips	70608820319	3.84	19.7	17.7	TRUE	FALSE	4	8	11.5	20.1	8.37
45	848	Nationeel	Nationeel Lemon Cookies	17138972878	2.26	13.9	12.8	FALSE	FALSE	23	5	16.4	14.4	7.04
45	849	Nationeel	Nationeel Graham Crackers	99812476038	1.65	8.31	6.31	FALSE	FALSE	31	12	9.02	7.69	8.19
82	850	Nationeel	Nationeel Cheese Crackers	15580394864	1.33	7.17	6.17	FALSE	TRUE	18	6	15.9	20.1	10.4
54	851	Nationeel	Nationeel Buttered Popcorn	67491664290	2.51	9.31	6.31	FALSE	TRUE	7	5	6.93	12.7	19.1
54	852	Nationeel	Nationeel No Salt Popcorn	42497349381	0.69	8.63	6.63	FALSE	TRUE	15	9	16	21.8	11.2
54	853	Nationeel	Nationeel Low Fat Popcorn	94361411929	3.88	10.6	8.6	FALSE	TRUE	28	6	5.9	12	15.4
83	854	Nationeel	Nationeel Salsa Dip	38604863286	1.6	10.9	7.89	TRUE	FALSE	11	8	17.7	14.5	12.2
83	855	Nationeel	Nationeel Avocado Dip	28991665244	2.41	10.2	8.19	FALSE	TRUE	25	5	16.9	18	21.7
46	856	Nationeel	Nationeel Salted Pretzels	32472882866	2.39	15.5	13.5	TRUE	TRUE	9	8	14.3	17.6	17
83	857	Nationeel	Nationeel Cheese Dip	58195320963	2.22	11.7	8.69	TRUE	FALSE	9	5	15.8	17.6	17.6
83	858	Nationeel	Nationeel Fondue Mix	30914304852	2.22	6.98	5.98	FALSE	FALSE	5	8	4.22	20.8	20.9
84	859	Nationeel	Nationeel Mini Donuts	49776639342	1.31	16.3	14.2	FALSE	FALSE	16	7	5.3	13	22.3
17	860	Nationeel	Nationeel Beef Jerky	57831259369	2.34	17	15	TRUE	TRUE	31	11	21.2	21.1	18.9
84	861	Nationeel	Nationeel Chocolate Donuts	45931360125	2.45	8.95	6.94	FALSE	FALSE	25	11	4.78	8.6	15.8
12	862	Nationeel	Nationeel Low Fat Chips	12006705403	2.73	9.7	8.69	FALSE	FALSE	29	12	19.4	14.4	7.51
82	863	Nationeel	Nationeel Sesame Crackers	35442442297	2.98	10.8	7.8	TRUE	TRUE	25	14	7.5	4.84	16.5
45	864	Nationeel	Nationeel Frosted Cookies	95874724984	1.63	12.5	10.5	TRUE	TRUE	34	5	6.4	15.2	12.9
